Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
47,1,2,7,2,0,3,4,0,5,3,8,0,5,1,1,1,22101
48,1,1,6,2,1,3,4,2,3,2,7,0,3,1,0,4,33265
52,0,1,13,3,0,3,5,0,3,3,2,0,5,1,2,1,21516
41,0,1,11,2,1,3,4,0,5,1,7,0,3,1,0,1,17107
44,0,1,17,2,0,3,5,1,3,1,3,0,3,1,1,2,23935
52,1,3,21,2,0,3,4,1,3,0,6,0,3,0,2,2,23614
42,1,1,16,2,1,4,4,0,5,1,3,0,5,1,2,1,20967
42,1,3,14,3,1,2,3,1,4,0,1,0,3,0,1,2,21825
34,0,1,16,1,1,3,4,1,3,1,2,0,4,1,1,2,20063
39,1,1,18,3,1,3,3,1,4,1,5,0,3,1,1,2,20295
31,0,1,10,2,1,3,4,0,3,1,6,0,3,1,1,1,20775
47,1,1,7,3,1,4,4,3,5,1,2,0,1,0,3,3,28074
44,1,1,15,2,0,4,4,1,3,1,6,1,1,1,1,2,23200
30,1,1,8,3,1,2,4,0,3,2,1,0,4,0,0,1,17720
30,1,1,8,3,0,2,4,1,3,3,6,1,2,1,1,2,21877
44,0,3,9,2,1,4,4,1,3,1,3,0,3,1,3,2,24353
37,1,1,9,2,0,4,4,0,3,1,6,0,5,1,1,1,21221
31,1,1,13,3,0,2,3,3,3,3,2,1,4,1,1,3,22143
55,1,1,8,3,1,2,4,2,5,1,1,0,5,0,1,4,34038
42,1,3,27,3,0,4,4,0,4,3,3,1,4,0,3,1,21818
36,1,1,9,2,0,2,3,0,3,1,6,0,1,0,1,1,17835
45,1,1,6,3,0,3,3,0,3,1,4,0,5,0,1,1,17270
32,1,1,8,3,0,3,3,0,4,1,2,0,4,0,1,1,17370
21,1,3,13,3,1,2,3,0,4,2,2,0,5,1,1,1,17679
21,1,1,7,2,0,3,5,0,4,3,3,0,4,1,1,1,21514
32,1,1,14,3,0,3,4,1,5,1,3,0,1,1,1,2,22984
30,0,1,11,3,0,2,3,0,4,2,1,0,3,0,0,1,17422
34,1,1,8,2,1,2,4,1,5,1,7,0,4,0,1,2,20957
38,0,2,8,2,1,3,3,0,4,1,6,0,3,1,2,1,17592
43,1,3,15,3,0,2,5,1,3,2,1,0,2,1,1,2,20346
53,1,1,12,2,1,2,3,1,3,2,3,0,5,1,0,2,17450
35,1,1,7,2,1,3,4,0,3,0,3,0,3,1,1,1,21369
43,0,1,17,1,1,3,4,0,3,1,5,0,4,1,1,1,21614
23,1,1,26,3,1,4,4,0,3,0,3,0,2,0,2,1,21001
27,1,1,32,2,1,3,6,0,3,2,3,0,1,0,1,1,20971
36,1,1,29,2,0,4,2,3,4,1,2,0,5,1,3,3,30674
49,1,1,14,2,0,2,3,3,4,1,5,0,4,0,1,3,22403
39,1,1,9,2,1,3,4,1,3,1,2,0,1,1,2,2,25231
30,0,1,29,2,1,3,5,0,3,1,2,0,3,0,0,1,17613
32,1,1,15,2,0,4,4,1,3,3,3,0,5,0,2,2,23102
40,1,1,16,2,0,2,2,0,3,0,4,1,3,0,1,1,17213
27,1,3,8,3,1,2,3,0,5,1,1,0,5,1,1,1,18041
21,0,1,13,2,0,4,5,0,3,3,3,1,2,1,2,1,21604
48,1,1,10,2,1,3,4,3,3,3,1,0,5,1,1,3,25999
60,1,2,13,3,1,3,4,0,3,0,2,0,4,1,1,1,20945
55,1,1,16,2,0,4,4,1,3,1,5,0,5,0,2,2,21575
32,1,1,9,2,0,2,3,3,3,3,4,0,2,1,1,3,26159
34,0,1,22,1,1,2,5,0,5,1,2,1,3,1,0,1,17307
20,1,3,28,2,1,3,5,0,4,2,3,1,1,1,2,1,20799
37,1,3,6,2,1,2,4,3,3,0,6,0,2,1,1,3,25609
37,0,2,9,2,1,4,5,1,3,3,3,0,3,1,1,2,22564
39,0,1,17,3,1,4,4,0,3,1,2,0,5,0,1,1,21362
27,1,3,35,3,1,4,4,1,4,1,3,0,3,0,1,2,24950
39,1,1,17,3,0,4,4,1,3,1,5,0,3,0,2,2,28502
49,1,1,22,2,0,4,4,0,5,1,2,0,1,1,1,1,21045
35,0,1,17,3,1,3,4,3,5,1,3,1,5,1,2,3,24884
31,0,1,15,3,1,2,4,0,5,2,1,1,3,0,1,1,17321
26,1,3,25,2,1,4,2,1,3,0,4,0,1,0,1,2,24910
32,0,1,16,3,1,3,5,0,5,2,2,1,3,0,2,1,20999
35,0,3,8,2,0,3,6,0,3,3,3,0,3,0,2,1,23122
54,1,3,9,3,1,3,4,4,3,1,8,0,3,1,1,0,33530
38,1,3,6,2,0,2,4,1,3,3,5,0,1,0,1,2,23686
28,1,1,9,2,0,3,4,1,3,0,2,0,5,0,2,2,22905
41,0,3,35,2,1,3,6,3,5,1,5,0,5,0,2,3,29610
32,1,1,7,3,1,3,4,0,4,2,3,0,3,1,1,1,21179
34,1,1,21,3,0,4,4,0,4,0,3,0,5,0,1,1,21434
39,1,1,8,2,0,3,3,0,5,1,2,1,1,1,0,1,32123
39,1,2,9,2,0,2,1,1,4,1,1,0,1,0,0,2,21389
32,1,3,14,2,1,3,5,3,3,1,2,0,3,1,1,3,30235
29,1,1,16,3,1,4,4,0,3,0,3,0,2,1,2,1,20748
56,0,1,25,3,1,4,4,1,4,1,5,1,5,1,2,2,25063
41,1,1,9,3,0,4,5,1,3,0,8,0,5,1,1,2,22126
33,1,1,7,2,1,4,4,0,5,3,3,0,1,0,2,1,21634
36,1,3,17,3,0,3,4,1,3,1,5,0,1,1,1,2,21652
53,1,1,14,2,1,3,4,3,4,2,2,0,3,1,2,3,29123
51,1,1,31,2,1,4,4,4,3,1,5,1,4,1,3,0,32651
38,1,1,18,3,0,4,6,1,4,1,7,0,4,1,1,2,23455
35,1,3,9,2,1,3,3,3,3,1,7,0,5,0,2,3,22823
39,1,1,36,1,1,3,4,1,3,1,5,0,1,0,1,2,24939
33,1,1,6,2,1,3,3,0,3,2,2,1,3,1,0,1,17686
40,1,1,13,2,1,3,3,0,5,2,4,1,3,0,1,1,17166
33,1,1,7,2,1,4,5,0,3,3,2,1,5,0,3,1,22408
38,0,1,35,2,0,2,3,1,3,2,2,0,3,1,0,2,17406
51,1,1,13,3,1,2,4,1,3,1,3,0,3,1,1,2,21132
36,1,1,13,2,1,3,6,1,3,3,3,0,5,1,1,2,25324
41,1,1,18,1,0,2,3,2,3,0,2,0,4,1,0,4,34545
29,1,3,15,3,0,2,5,0,4,2,2,0,1,1,1,1,17760
30,1,1,22,2,1,2,1,1,3,1,4,0,1,1,0,2,20294
39,1,1,13,2,0,3,5,0,3,1,3,0,3,0,2,1,22380
43,0,1,16,2,0,2,4,1,3,1,2,0,3,1,0,2,20257
54,1,2,25,3,1,2,3,3,4,1,3,0,3,1,1,3,25725
46,0,3,11,3,1,3,3,1,3,2,5,1,5,1,1,2,20772
26,1,1,29,2,0,2,3,0,3,1,2,0,3,0,0,1,17886
51,0,3,7,2,1,3,4,1,3,3,5,1,2,0,1,2,23406
27,0,3,26,2,0,2,3,1,3,3,2,0,2,1,1,2,24981
29,1,3,26,3,1,2,3,1,3,1,3,0,1,1,0,2,21931
33,1,1,15,3,0,4,2,1,3,0,7,0,3,1,3,2,23853
61,1,3,23,3,1,3,4,1,5,3,2,0,4,1,2,2,24083
33,0,1,9,2,0,3,4,1,3,3,6,1,5,1,2,2,23676
43,0,2,9,3,1,4,2,1,5,1,2,0,1,1,2,2,24950
35,1,1,13,2,1,2,3,3,3,3,4,0,3,0,1,3,25221
30,0,1,15,3,1,3,3,1,5,1,2,0,1,1,1,2,18072
37,1,1,6,2,0,2,3,0,3,2,2,0,1,1,0,1,17115
39,1,1,9,2,1,3,4,0,3,3,7,1,4,0,2,1,22622
46,1,1,13,3,1,3,3,3,3,1,7,0,2,0,2,3,25845
27,0,1,12,3,0,3,5,0,3,1,3,1,1,0,2,1,21044
27,1,1,13,2,0,3,5,0,4,0,3,0,3,1,1,1,21046
44,1,1,13,3,0,2,3,2,3,1,1,1,4,1,1,4,34049
33,0,3,11,2,1,3,3,1,3,0,7,0,1,1,2,2,24998
38,1,1,35,1,1,2,3,1,3,0,4,0,2,0,1,2,21261
37,1,1,8,0,1,3,4,0,3,2,7,1,3,0,0,1,17090
31,1,1,16,3,1,3,5,0,3,2,3,0,4,0,2,1,20884
31,1,1,9,2,0,3,6,1,3,3,4,0,1,1,1,2,24769
50,0,1,28,3,1,2,5,4,3,2,2,1,1,1,1,0,29411
33,0,3,12,2,1,3,4,1,4,0,3,0,3,1,2,2,25202
53,1,1,12,2,1,2,3,1,3,2,3,0,5,1,1,2,17450
35,1,3,10,1,1,2,3,3,5,3,1,1,4,1,1,3,24582
35,1,1,13,2,1,3,3,0,4,2,2,1,3,1,1,1,20363
28,1,3,9,3,0,3,3,0,4,1,2,0,1,1,0,1,17856
48,1,1,6,2,0,2,4,4,5,1,1,0,4,0,0,0,30402
59,1,1,12,1,0,3,5,3,4,1,4,1,5,1,2,3,29230
55,1,1,14,3,0,2,3,4,3,1,3,1,3,0,1,0,29756
19,0,1,15,3,1,4,4,0,3,2,3,0,5,1,1,1,20582
51,1,3,16,2,0,3,3,3,4,1,6,0,1,1,2,3,28142
41,1,3,21,2,0,3,4,1,5,1,3,0,3,0,2,2,23317
36,0,1,11,2,1,3,4,1,3,3,3,1,1,1,2,2,22927
31,1,1,10,1,0,3,4,0,5,3,7,1,4,0,1,1,21335
49,1,1,13,2,1,2,3,3,4,1,4,0,4,0,1,3,25466
34,0,1,10,2,1,4,4,0,5,3,3,1,5,1,1,1,22026
42,0,3,32,3,0,3,3,4,4,1,6,0,3,1,1,0,28525
58,1,1,31,2,1,3,2,3,3,1,5,1,4,1,1,3,28117
39,1,3,10,2,1,3,4,1,3,3,2,1,3,1,2,2,25539
36,0,3,14,2,1,3,4,3,5,3,2,0,1,0,0,3,22587
27,1,1,13,3,0,2,4,1,5,3,1,0,3,1,0,2,21811
34,1,1,35,3,1,2,3,1,3,0,5,0,3,0,0,2,20429
32,1,1,14,3,0,3,4,1,5,0,3,0,2,1,1,2,22984
19,1,3,11,2,1,3,3,3,4,2,1,1,4,1,0,3,17994
29,1,1,6,2,1,2,3,1,5,1,1,0,3,1,0,2,20373
23,1,1,7,2,1,4,4,0,3,3,2,0,3,0,3,1,22053
54,1,3,9,3,0,2,3,1,5,1,3,0,4,1,0,2,20940
36,1,3,8,3,1,3,4,3,3,1,2,0,1,1,1,3,22596
41,1,1,11,3,1,2,1,0,3,0,3,1,1,1,1,1,17127
34,1,1,7,2,0,3,5,1,3,3,2,0,4,0,1,2,25627
54,0,3,9,3,0,3,5,3,4,1,4,0,1,1,1,3,26203
33,1,3,11,3,1,3,6,3,3,0,3,0,2,1,2,3,29078
39,1,1,24,2,0,4,5,3,3,1,2,0,1,1,3,3,27501
37,1,2,16,1,0,3,4,0,3,1,3,0,1,1,1,1,24088
38,1,1,13,3,1,3,3,1,5,1,6,1,3,1,2,2,24652
46,1,3,8,2,1,3,3,3,3,1,5,1,3,0,2,3,25368
44,1,1,9,2,1,2,3,2,3,0,5,1,2,1,0,4,34513
28,1,1,21,2,1,3,4,0,5,1,3,1,4,1,1,1,20913
54,0,1,6,2,0,2,3,3,3,1,1,0,5,1,1,3,25502
41,1,2,6,2,1,2,4,2,3,0,2,0,2,1,1,4,34189
36,0,3,9,3,1,2,4,3,3,0,5,0,2,0,1,3,24699
42,1,1,14,3,0,3,4,1,3,3,8,0,3,1,2,2,23681
38,1,1,15,2,0,3,3,0,3,2,2,0,2,1,1,1,17288
28,1,1,18,2,1,4,4,0,5,0,2,0,5,1,3,1,20777
23,1,1,9,1,1,4,4,0,3,0,2,0,5,1,3,1,21201
46,0,1,7,3,1,3,4,1,3,3,6,0,1,1,2,2,24077
22,0,1,22,3,1,3,1,0,3,1,2,1,3,0,2,1,17935
31,1,1,12,1,0,3,4,0,5,1,7,0,5,1,2,1,21882
27,1,1,7,3,1,4,4,0,5,3,2,0,5,1,3,1,21545
29,1,1,31,1,0,3,4,0,4,0,6,0,3,0,2,1,17546
33,1,1,32,2,1,3,4,0,3,3,3,1,5,1,1,1,21473
39,0,1,5,3,1,2,4,2,3,0,2,0,5,1,1,4,34272
34,1,1,7,2,1,4,4,0,3,3,3,1,3,1,1,1,21364
42,1,3,10,2,1,3,5,1,4,1,4,0,3,0,2,2,27616
38,1,1,23,2,0,3,4,3,3,1,1,0,1,1,2,3,23823
40,1,3,6,3,1,2,5,1,3,0,3,1,3,1,0,2,22457
60,1,3,13,3,1,2,1,1,3,1,1,1,5,0,0,2,20220
52,1,3,11,2,1,3,3,3,4,3,1,1,4,1,1,3,23446
41,1,3,8,2,1,2,3,4,4,2,2,0,3,1,0,0,31015
30,1,1,17,2,0,4,5,0,5,2,8,1,5,1,1,1,21082
29,1,1,29,2,1,2,1,0,3,0,2,0,2,1,1,1,17700
20,1,3,29,3,1,3,4,0,3,2,3,1,2,0,2,1,20353
39,1,1,32,2,0,3,5,3,4,1,5,0,3,0,2,3,30739
31,1,3,23,2,1,4,4,1,3,0,2,0,3,0,3,2,23979
48,1,3,13,3,1,3,3,1,5,1,5,0,4,1,1,2,20486
42,1,3,7,2,0,4,4,1,3,3,2,1,2,1,1,2,24671
39,1,3,14,3,0,3,2,1,5,1,3,1,3,1,2,2,24283
29,1,1,8,1,1,4,5,0,5,2,8,0,3,1,2,1,20758
38,1,2,6,2,1,2,1,0,3,1,2,0,4,1,0,1,17844
33,1,1,9,3,1,3,4,1,4,1,2,0,4,0,2,2,24148
32,1,3,13,2,1,3,4,1,3,0,2,0,3,1,2,2,20484
43,1,1,36,2,1,4,4,1,4,0,3,0,3,1,2,2,23112
38,1,1,6,1,0,3,3,3,5,0,2,0,4,1,2,3,28582
25,1,1,6,3,0,2,3,0,4,2,2,0,3,1,0,1,17096
30,1,3,8,1,1,3,3,0,4,0,2,0,3,1,2,1,17476
36,0,3,21,3,1,2,5,1,3,1,2,0,1,1,0,2,20406
50,1,1,16,1,1,3,4,3,3,3,7,0,5,1,1,3,25496
30,1,1,13,3,0,3,4,0,3,1,3,0,3,0,2,1,21809
22,0,1,22,3,1,3,2,0,3,1,2,1,3,0,0,1,17935
55,1,1,6,2,0,3,4,1,3,3,2,0,1,0,1,2,22458
34,1,1,35,2,1,4,4,1,3,1,3,1,1,1,1,2,23885
31,1,1,9,2,1,5,5,1,3,1,3,0,4,1,2,2,22830
26,0,2,23,2,0,2,3,0,3,1,1,1,5,0,1,1,17741
37,0,3,10,3,1,2,3,0,3,1,5,0,4,1,0,1,17177
33,0,1,6,2,0,3,3,3,3,3,2,1,1,1,0,3,28458
28,1,1,23,1,0,3,4,0,4,0,2,0,2,1,1,1,21489
21,1,3,11,3,1,2,3,0,5,2,2,1,1,1,0,1,17380
46,1,1,14,3,0,3,4,0,3,1,6,1,3,0,2,1,23155
33,0,3,6,2,0,2,1,1,5,1,3,0,3,0,1,2,20376
23,1,1,14,2,1,4,4,0,4,2,3,1,3,1,1,1,21150
56,0,1,15,3,0,3,3,0,3,0,3,0,2,0,0,1,17942
40,1,3,8,3,0,2,3,1,4,1,1,0,1,0,0,2,20715
32,1,1,15,2,0,3,3,1,3,0,2,1,5,1,2,2,21322
41,1,3,29,2,1,3,3,3,3,3,4,1,3,0,2,3,22082
54,1,1,13,2,1,3,4,1,3,2,4,0,5,1,1,2,21128
49,1,1,9,1,1,4,2,0,4,2,7,0,2,0,3,1,21237
25,0,1,18,2,0,4,2,1,3,1,2,0,5,0,2,2,22689
21,0,1,16,2,0,2,4,0,3,2,2,0,4,1,0,1,17625
28,0,3,6,1,1,3,3,0,3,0,4,0,3,1,0,1,17909
37,1,1,6,1,0,2,3,3,3,3,5,0,5,1,0,3,22491
38,1,3,6,2,0,2,4,1,3,3,5,0,2,1,1,2,23686
35,1,3,10,1,1,2,3,3,5,3,1,1,4,1,1,3,24582
38,0,1,8,2,1,2,3,0,3,0,2,1,5,1,1,1,16702
20,1,1,6,2,0,2,4,0,4,2,2,0,4,1,0,1,17836
32,0,3,33,3,1,4,4,1,3,1,3,1,3,0,2,2,24295
28,1,1,18,2,0,3,3,0,3,1,2,1,4,1,1,1,17515
54,1,1,14,2,1,3,2,4,3,1,5,0,1,0,2,0,33492
59,1,3,9,2,0,2,4,1,3,2,6,0,3,0,0,2,20171
43,1,1,12,3,0,2,4,2,3,1,1,0,3,1,1,4,34392
34,0,3,32,3,0,3,4,1,3,0,3,0,3,0,2,2,23217
30,1,1,30,2,1,3,4,0,3,2,2,0,3,0,1,1,20879
36,1,1,15,3,1,2,4,1,4,1,3,1,4,0,1,2,23847
37,1,3,7,2,1,3,4,1,3,1,3,1,3,1,2,2,24879
43,1,1,24,2,0,3,2,1,5,3,5,1,1,1,2,2,25223
35,1,1,15,3,1,2,3,1,3,2,2,0,4,0,1,2,20098
29,1,3,12,3,1,4,4,1,3,3,3,0,3,1,1,2,23586
51,1,3,27,3,1,3,3,1,3,2,1,1,5,0,2,2,20441
26,1,1,7,3,0,3,4,0,4,2,3,0,3,1,1,1,20774
33,0,1,31,2,1,4,4,1,3,0,3,0,4,1,1,2,23987
55,1,3,24,2,0,2,3,4,4,2,4,0,1,1,0,0,31835
59,1,3,6,1,1,3,3,3,3,1,4,1,1,1,0,3,26904
39,1,3,14,3,0,3,5,1,3,3,2,0,1,1,1,2,22706
29,1,1,9,3,1,3,4,3,3,0,2,0,2,1,2,3,26935
31,1,1,29,3,1,3,4,1,3,0,1,0,3,1,1,2,20582
33,1,1,8,2,0,2,3,0,5,1,1,0,3,1,1,1,17707
35,1,1,9,2,1,3,5,1,5,1,8,0,4,0,2,2,24635
35,0,1,8,3,1,4,5,1,5,3,2,0,1,0,1,2,24021
37,1,3,10,3,0,3,4,1,4,3,5,1,4,0,2,2,27956
32,0,1,7,2,0,4,4,1,5,0,3,0,5,1,3,2,22826
56,1,3,20,3,1,3,2,4,3,2,8,1,3,1,2,0,32373
40,0,1,15,2,0,3,4,0,3,0,3,0,2,0,1,1,22433
26,1,1,12,2,0,2,4,0,4,0,2,0,3,1,0,1,17368
40,0,1,11,3,0,3,4,1,3,3,2,0,3,1,1,2,23720
30,1,1,9,1,0,2,3,0,5,2,6,1,4,1,1,1,17657
41,1,3,15,2,1,3,3,3,3,1,4,1,2,0,1,3,23189
43,0,1,9,2,1,3,4,3,3,1,4,1,3,1,1,3,28802
59,1,1,28,3,0,4,4,1,4,1,6,0,3,1,2,2,28686
32,0,1,31,1,0,2,4,1,3,3,4,0,1,1,1,2,23916
33,1,1,14,2,1,4,4,1,3,0,3,0,3,1,2,2,23561
56,0,1,9,2,1,4,4,3,4,0,5,0,2,1,2,3,29654
42,0,1,29,2,0,4,4,1,3,1,5,1,5,0,1,2,24145
31,1,3,36,2,1,4,4,1,5,1,2,0,1,1,1,2,22793
19,0,1,21,3,0,3,4,0,3,2,3,0,5,1,1,1,20192
30,0,1,7,1,1,3,4,1,3,1,3,0,3,0,1,2,22997
30,1,3,17,3,0,3,5,1,4,1,3,1,5,1,1,2,26946
29,0,1,30,2,1,3,4,0,3,2,2,1,3,1,2,1,17439
33,1,1,17,3,1,2,4,3,3,2,4,0,1,0,1,3,29922
38,0,1,18,2,1,3,4,3,3,1,3,1,3,0,2,3,30863
37,0,3,15,3,1,3,3,3,4,1,2,0,1,1,2,3,23834
32,1,3,14,3,1,4,4,1,3,1,6,0,1,0,1,2,26225
51,1,1,17,1,1,4,5,3,3,2,8,0,5,0,3,3,29174
32,1,1,10,2,0,3,4,1,3,0,2,0,4,1,0,2,21162
44,1,1,34,1,1,3,2,0,4,1,7,0,5,1,2,1,23554
44,0,1,24,1,1,3,5,0,3,1,2,1,5,1,2,1,21115
56,0,1,15,3,0,3,3,0,3,1,3,0,1,1,0,1,17942
40,1,3,11,2,0,3,5,1,3,1,6,0,5,1,2,2,24580
27,1,1,23,3,1,3,4,0,4,1,4,1,1,1,1,1,21051
41,1,1,9,3,1,4,4,0,3,1,4,0,1,0,1,1,21023
27,1,1,14,2,1,4,2,0,5,3,2,0,1,1,1,1,22256
26,1,1,12,2,0,3,3,0,3,0,2,1,2,0,0,1,17659
38,1,3,8,2,0,2,3,1,5,1,4,0,4,0,1,2,21893
39,0,1,9,2,1,3,4,0,3,1,3,1,5,1,1,1,20380
30,0,1,29,2,1,3,5,0,3,1,2,0,3,1,2,1,17613
35,0,3,6,3,0,3,3,3,3,3,2,0,5,1,0,3,23789
35,0,3,30,3,1,4,4,1,3,3,2,0,5,0,2,2,23246
50,1,1,7,1,0,3,4,0,5,1,4,0,4,0,1,1,22258
33,0,1,20,2,0,4,5,0,4,0,3,0,5,0,1,1,21421
33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676
32,1,3,9,2,1,4,4,1,3,3,6,1,5,1,2,2,25260
33,1,1,20,3,0,3,3,0,4,0,2,0,5,0,0,1,17756
24,1,1,6,3,1,3,3,0,3,0,3,1,3,1,2,1,17293
50,0,1,35,2,1,4,5,1,5,3,5,0,3,0,2,2,22962
41,1,3,17,1,0,3,5,1,4,1,2,0,5,1,1,2,25530
36,1,1,12,2,1,2,5,0,3,1,2,0,2,0,0,1,17741
31,0,3,11,3,0,2,3,0,4,1,2,0,3,0,0,1,17789
32,0,1,19,2,0,3,4,0,4,1,2,0,5,1,0,1,17743
35,0,1,7,2,1,4,4,0,5,1,7,0,1,1,3,1,21674
38,1,1,8,3,1,3,3,0,3,1,7,1,4,0,2,1,18057
42,0,1,32,3,0,2,3,3,5,0,4,1,3,0,1,3,28191
53,1,3,8,3,1,2,3,4,3,1,7,0,3,1,0,0,29852
25,1,3,32,3,0,2,3,1,3,2,2,0,4,0,0,2,21180
37,1,1,13,3,1,3,4,1,4,1,8,0,4,1,2,2,23619
24,1,1,27,2,1,4,4,1,3,2,2,0,4,1,3,2,20950
43,0,1,12,2,1,4,4,0,3,0,6,0,3,1,1,1,20771
50,1,1,8,3,1,3,3,2,3,0,3,1,2,1,1,4,34237
32,1,3,10,3,1,2,5,3,3,0,2,0,2,1,1,3,25400
44,1,1,10,2,1,3,1,2,5,1,2,0,5,1,2,4,34190
30,1,3,17,3,1,3,5,1,3,3,2,0,4,1,1,2,24547
24,1,1,11,3,1,3,2,0,5,1,4,0,4,0,2,1,21497
22,0,1,17,2,0,3,5,0,3,3,3,0,4,1,1,1,21303
33,1,3,22,3,0,3,3,1,5,2,6,0,3,1,0,2,20324
22,1,1,14,2,1,3,5,0,5,0,2,0,2,1,0,1,17451
58,0,1,6,2,1,2,5,1,3,1,3,1,1,1,1,2,20660
31,1,1,18,3,0,2,3,1,3,1,1,1,4,1,0,2,20855
30,1,1,16,3,0,3,4,0,3,1,2,0,5,1,2,1,21652
35,1,1,26,3,1,4,4,0,3,1,2,0,3,0,1,1,21339
55,1,1,26,1,1,2,3,1,3,1,4,1,1,0,0,2,20415
52,1,1,10,3,0,4,4,4,4,2,5,0,5,0,2,0,32412
39,1,1,30,2,1,3,4,1,3,1,2,0,3,0,1,2,24423
40,1,1,19,3,1,4,4,1,4,1,6,0,3,1,2,2,23973
37,0,1,25,2,1,4,4,1,3,3,4,0,3,1,1,2,26457
35,1,1,12,3,0,3,5,3,5,2,4,0,1,1,2,3,30309
23,1,1,15,3,1,2,3,0,5,0,2,0,3,0,1,1,17500
31,1,1,9,3,1,3,5,0,3,3,2,0,4,0,1,1,21398
37,1,1,9,3,1,4,4,0,3,2,6,0,5,1,1,1,21197
51,1,1,9,3,0,3,3,4,4,2,4,0,5,1,1,0,28734
45,0,1,31,2,1,3,4,0,3,1,5,1,5,0,2,1,21839
43,0,1,13,3,1,2,1,0,3,1,5,0,4,1,0,1,17089
49,0,1,16,2,0,2,3,2,5,2,1,1,3,0,0,4,33665
40,0,1,29,3,0,3,4,3,5,2,3,1,5,1,1,3,29558
37,0,3,25,3,1,2,3,3,4,3,2,1,5,0,0,3,22642
47,1,1,14,3,1,4,4,3,3,1,8,0,2,0,3,3,29523
51,0,1,12,3,0,2,4,0,3,2,1,0,5,1,1,1,17838
35,1,3,28,2,1,4,2,1,3,3,3,0,3,0,1,2,24015
41,0,1,16,2,1,4,5,1,3,0,2,0,5,1,1,2,23554
59,1,1,8,2,0,3,4,4,3,2,4,1,5,0,2,0,28726
35,1,1,29,2,1,2,4,1,3,1,4,1,4,1,0,2,20916
26,1,3,10,3,1,2,4,1,3,2,2,1,1,1,0,2,20828
31,1,3,17,3,1,4,5,1,3,0,3,0,2,1,1,2,25256
46,0,3,33,2,0,4,4,1,5,1,4,0,1,0,3,2,22964
42,1,1,9,2,0,3,6,0,3,1,6,1,3,0,2,1,21456
37,1,1,25,2,1,2,3,1,3,1,4,0,1,0,0,2,20768
32,0,3,12,3,0,3,4,0,4,1,3,0,3,0,1,1,21467
27,0,1,15,3,1,2,3,0,4,1,7,0,3,1,1,1,17024
37,1,1,15,1,0,3,4,3,3,1,3,0,4,1,1,3,28774
39,1,3,9,3,1,3,4,3,4,3,2,0,4,1,2,3,26029
32,1,1,16,2,1,3,4,3,4,1,3,0,3,1,2,3,29326
31,0,1,7,3,0,3,4,1,3,3,3,0,3,1,1,2,22689
23,1,1,26,3,1,4,4,0,3,1,3,0,1,1,1,1,21001
36,1,3,9,3,0,4,4,0,3,1,3,0,1,1,3,1,20692
19,0,1,16,3,0,3,4,0,4,2,2,1,5,1,1,1,16859
49,1,3,9,3,0,3,4,1,3,1,4,0,5,1,1,2,22729
50,1,1,34,2,0,2,3,4,5,0,5,1,5,0,0,0,31880
43,1,3,15,3,1,3,4,1,4,0,2,0,3,0,2,2,25503
54,1,1,31,3,1,3,2,3,3,1,5,0,3,0,2,3,25683
31,1,1,17,2,1,2,3,0,3,0,4,1,3,1,1,1,17356
20,0,1,12,2,0,3,4,0,3,2,2,1,2,1,1,1,17926
38,1,1,35,1,1,2,3,1,3,1,4,0,1,0,0,2,21261
23,1,1,12,2,1,3,2,0,4,1,3,1,4,1,1,1,21006
29,1,3,16,3,1,2,4,1,3,2,1,0,4,1,0,2,20869
33,1,1,15,3,0,4,2,1,3,1,7,0,3,1,3,2,23853
56,1,3,9,3,1,3,4,1,3,3,6,0,1,1,1,2,23838
34,1,1,8,1,0,3,3,1,3,3,2,0,5,1,1,2,21687
52,1,1,10,2,0,1,3,4,3,0,3,0,5,1,0,0,31555
41,0,1,33,3,0,3,4,1,4,1,3,0,2,1,1,2,24283
52,1,3,28,3,1,4,4,1,3,3,2,1,5,1,2,2,24119
26,0,1,13,3,1,3,3,0,3,2,2,0,4,1,2,1,17570
30,0,1,13,1,1,3,3,0,3,1,2,0,5,0,0,1,16274
44,0,2,6,2,1,2,3,1,3,1,5,1,5,1,1,2,20743
21,1,3,9,3,0,3,5,0,3,2,3,0,4,0,2,1,20722
59,1,1,9,2,1,3,4,0,3,0,4,0,3,0,1,1,17177
22,1,1,11,2,1,2,2,0,4,1,2,1,4,0,0,1,17328
41,1,3,8,2,0,3,3,4,5,1,1,0,5,1,2,0,31595
34,1,1,14,2,0,2,3,1,5,1,4,0,5,1,0,2,20121
41,1,3,17,3,1,4,5,3,4,1,4,0,4,1,2,3,28383
38,1,1,35,3,1,3,3,1,5,1,1,1,3,1,2,2,21673
35,1,1,17,3,1,2,3,0,3,1,1,1,5,0,0,1,17660
41,1,1,26,3,1,2,4,1,3,1,2,1,1,1,1,2,21419
27,1,1,23,1,1,2,3,0,4,1,1,1,4,0,0,1,18058
58,1,1,7,2,1,4,2,1,3,0,2,0,3,1,3,2,23578
52,1,1,9,3,1,2,4,3,3,0,3,1,2,0,0,3,22969
